model_key,mileage,engine_power,fuel,paint_color,car_type,private_parking_available,has_gps,has_air_conditioning,automatic_car,has_getaround_connect,has_speed_regulator,winter_tires
BMW,131760,135,diesel,white,suv,True,True,False,False,False,False,True
BMW,138802,85,diesel,grey,subcompact,False,True,False,False,True,True,True
Volkswagen,177865,190,diesel,silver,sedan,True,True,False,True,True,False,True
BMW,74947,85,diesel,black,hatchback,False,False,False,False,False,True,True
Toyota,33300,170,petrol,beige,van,True,True,False,False,False,False,False
BMW,244321,110,diesel,black,suv,True,True,True,True,True,True,True
Citroën,233375,135,diesel,black,estate,False,True,False,False,False,False,True
Toyota,14533,85,diesel,grey,van,True,True,True,False,False,False,True
Peugeot,166727,100,diesel,black,sedan,True,True,False,False,True,False,True
Renault,200276,85,diesel,grey,sedan,True,True,False,False,False,False,True
Peugeot,79526,105,diesel,white,estate,False,False,False,False,False,False,False
Citroën,85070,135,diesel,white,estate,False,False,False,False,False,False,False
Peugeot,179061,107,diesel,black,sedan,True,True,False,False,True,False,True
Audi,153958,135,diesel,beige,hatchback,True,True,False,False,False,False,True
Maserati,82647,230,diesel,black,sedan,True,True,True,False,False,False,True
Citroën,130516,135,diesel,blue,sedan,False,False,False,True,False,False,True
Mitsubishi,113719,230,diesel,grey,suv,True,True,True,False,False,False,False
BMW,121863,85,diesel,blue,subcompact,False,True,False,False,False,False,True
BMW,132768,180,petrol,grey,sedan,False,False,True,False,False,False,False
BMW,120816,135,diesel,white,suv,True,True,False,True,True,True,True
BMW,116310,280,diesel,blue,estate,True,True,True,True,True,True,True
BMW,210624,190,diesel,black,suv,False,True,True,True,True,False,True
Audi,187956,180,diesel,black,sedan,True,True,False,False,True,False,True
Renault,120727,135,diesel,black,sedan,False,True,True,False,True,False,True
Renault,170081,120,diesel,grey,sedan,False,False,False,False,False,True,True
Volkswagen,94360,100,diesel,blue,hatchback,True,True,False,False,True,False,True
Citroën,163181,120,diesel,grey,estate,False,False,False,False,False,False,True
SEAT,90853,140,diesel,silver,suv,True,True,False,True,True,False,True
Renault,118282,120,diesel,grey,estate,True,True,False,False,True,False,True
Ferrari,113308,180,diesel,black,sedan,True,True,False,False,True,False,True
Volkswagen,77883,190,diesel,blue,hatchback,True,True,True,False,True,True,True
Renault,90328,135,diesel,black,sedan,False,False,False,False,False,False,False
Mitsubishi,79657,225,diesel,black,suv,True,True,True,True,True,False,True
Citroën,143806,135,diesel,black,estate,False,True,False,False,True,False,True
BMW,121575,85,diesel,black,hatchback,True,True,False,False,False,True,True
Peugeot,175738,100,diesel,black,estate,False,True,False,False,True,False,True
Mitsubishi,195997,155,diesel,grey,suv,True,True,False,True,True,False,True
Citroën,171927,125,petrol,white,sedan,False,True,False,False,True,False,False
Mercedes,140058,100,diesel,black,hatchback,True,True,False,False,False,True,True
BMW,137942,160,diesel,blue,suv,True,True,True,False,True,False,True
Renault,144930,120,diesel,beige,estate,True,True,False,False,True,False,True
Peugeot,230351,135,diesel,white,sedan,False,True,False,False,True,True,True
Mitsubishi,285669,173,diesel,silver,suv,True,True,False,True,True,False,True
Peugeot,99110,100,diesel,blue,estate,False,True,False,False,False,False,True
Ferrari,72932,155,diesel,brown,sedan,True,True,True,True,True,False,True
Citroën,233094,120,diesel,grey,estate,True,True,False,False,True,True,True
Citroën,163879,120,diesel,grey,estate,False,False,False,False,False,False,True
BMW,84304,140,diesel,brown,suv,True,True,True,True,True,False,True
Peugeot,161249,105,diesel,grey,estate,False,True,False,False,True,True,True
Citroën,195553,120,diesel,grey,estate,True,True,False,False,False,True,True
Peugeot,194482,105,diesel,black,estate,False,True,False,False,False,False,True
Citroën,73416,120,diesel,blue,estate,False,True,False,False,False,False,True
BMW,136107,135,diesel,white,suv,True,True,False,True,True,True,True
Peugeot,143064,100,diesel,black,estate,True,True,False,False,True,False,True
Citroën,172710,120,diesel,black,estate,False,True,False,False,True,False,True
Volkswagen,42240,100,diesel,black,hatchback,True,True,False,False,True,False,True
Peugeot,145306,100,diesel,brown,estate,False,True,False,False,False,False,True
Mitsubishi,122588,190,diesel,black,suv,True,True,False,True,True,True,True
Peugeot,183572,100,diesel,blue,estate,False,True,False,False,False,False,True
Renault,107158,120,diesel,grey,sedan,True,True,True,False,True,False,True
Audi,143062,190,diesel,blue,estate,True,True,False,False,False,False,True
Nissan,112687,135,diesel,silver,suv,False,True,False,True,True,False,True
Mitsubishi,132847,190,diesel,black,suv,True,True,True,True,True,False,True
PGO,149525,190,diesel,silver,estate,False,False,False,False,False,False,False
Mercedes,147958,100,diesel,grey,sedan,False,True,False,False,False,False,True
BMW,187149,135,diesel,black,suv,False,True,True,True,True,False,True
Nissan,251743,105,diesel,silver,suv,False,False,False,False,False,False,True
Citroën,188183,100,diesel,black,hatchback,False,False,False,False,False,False,True
Renault,56264,85,diesel,black,hatchback,False,True,False,False,False,False,True
SEAT,61249,140,diesel,silver,suv,True,True,False,True,True,False,True
Peugeot,164900,100,diesel,silver,estate,False,True,False,False,False,False,True
Citroën,178308,120,diesel,blue,sedan,False,True,False,False,True,False,True
Citroën,125354,105,diesel,black,hatchback,False,False,False,False,False,False,True
BMW,49392,140,diesel,black,suv,True,True,True,False,True,True,True
BMW,138304,105,diesel,blue,suv,True,True,False,False,True,False,True
Citroën,120632,135,diesel,grey,estate,False,False,False,False,False,False,True
BMW,101675,85,diesel,blue,hatchback,False,True,False,False,False,True,True
Renault,88985,135,diesel,grey,estate,True,True,False,False,True,False,True
Citroën,178507,120,diesel,black,estate,True,True,False,False,False,False,True
Ferrari,309061,155,diesel,blue,sedan,True,True,True,False,True,False,True
Citroën,36266,110,diesel,grey,hatchback,False,True,False,False,False,False,True
Renault,60970,230,diesel,black,sedan,True,True,False,False,True,False,True
Renault,212165,135,diesel,brown,estate,False,True,False,False,True,False,True
Nissan,33045,105,diesel,black,suv,True,True,True,True,True,False,True
Ferrari,118313,190,diesel,black,sedan,True,True,True,False,True,False,True
Toyota,25931,190,diesel,white,suv,True,True,False,False,False,False,True
BMW,83445,85,diesel,white,subcompact,True,True,True,False,False,False,True
BMW,140631,85,diesel,grey,hatchback,False,True,True,False,False,True,True
BMW,169495,110,diesel,black,suv,True,True,False,False,True,False,True
Citroën,147703,127,petrol,blue,hatchback,True,True,False,False,True,False,True
BMW,156697,180,petrol,grey,estate,False,True,True,False,True,False,False
Nissan,75931,150,diesel,brown,suv,True,True,False,True,True,True,True
Nissan,141141,105,diesel,black,suv,True,True,False,True,True,False,True
BMW,220943,85,diesel,black,hatchback,False,False,False,False,False,False,True
Peugeot,174303,105,diesel,blue,estate,True,True,False,False,False,False,True
BMW,136985,85,diesel,black,hatchback,False,False,False,False,False,False,True
Peugeot,182798,105,diesel,white,estate,True,False,False,False,False,False,True
Citroën,110239,135,diesel,white,estate,False,True,False,True,True,True,True
Mitsubishi,117507,190,diesel,black,suv,True,True,True,True,True,False,True
Audi,257223,230,diesel,grey,estate,True,True,True,True,True,True,True
Renault,148559,137,petrol,black,estate,True,True,False,False,True,False,True
Citroën,210570,100,diesel,grey,hatchback,False,True,False,False,False,False,True
Citroën,88795,135,diesel,blue,estate,False,False,False,False,False,False,False
Mitsubishi,162511,225,diesel,black,suv,True,True,False,True,True,False,True
Peugeot,120872,100,diesel,grey,estate,True,True,False,False,False,False,True
BMW,59468,180,petrol,blue,estate,True,True,False,False,False,False,True
Renault,138448,120,diesel,grey,sedan,True,True,False,False,False,False,True
Citroën,115560,105,petrol,white,convertible,True,True,False,False,False,True,True
Audi,148424,150,diesel,black,sedan,True,True,True,False,True,True,True
Citroën,196639,120,diesel,silver,sedan,True,True,True,False,True,False,True
Renault,185427,85,diesel,white,estate,True,True,False,False,True,False,True
BMW,139427,140,diesel,white,suv,True,True,True,True,True,False,True
Citroën,144220,100,diesel,black,hatchback,True,True,False,False,False,True,True
Renault,188004,135,diesel,grey,estate,True,True,False,True,True,False,True
Citroën,178272,135,diesel,white,estate,False,True,False,True,True,False,True
Renault,92154,120,diesel,grey,sedan,True,True,False,False,False,False,True
Nissan,130634,100,diesel,black,suv,True,False,False,False,False,False,True
BMW,98725,85,diesel,black,hatchback,False,True,False,False,False,False,True
BMW,171858,120,diesel,grey,suv,False,True,False,True,False,False,True
BMW,42500,85,diesel,black,hatchback,False,True,False,False,False,False,True
Citroën,182768,160,diesel,blue,estate,False,True,True,False,True,True,True
Renault,109653,135,diesel,grey,estate,True,True,True,False,True,True,True
Peugeot,3478,100,diesel,blue,estate,True,True,False,False,False,False,True
Renault,163318,85,diesel,blue,estate,True,True,False,False,False,False,True
BMW,155828,120,diesel,silver,suv,True,False,False,True,False,True,True
Audi,241412,190,diesel,blue,estate,True,True,False,True,True,False,True
Nissan,87798,85,diesel,blue,suv,False,True,False,False,False,False,True
Peugeot,128969,100,diesel,black,estate,False,True,False,False,False,False,True
Renault,129214,120,diesel,blue,sedan,True,True,False,False,True,False,True
Renault,196079,140,diesel,black,estate,True,True,True,False,True,False,True
BMW,25831,110,diesel,white,suv,False,False,False,False,False,False,False
Peugeot,130036,101,petrol,black,sedan,False,False,False,False,True,False,True
Mitsubishi,134306,160,diesel,black,suv,False,True,False,False,False,False,True
Renault,74146,85,diesel,silver,estate,False,False,False,False,False,False,True
Citroën,200285,120,diesel,blue,estate,False,True,False,False,False,False,True
Audi,148836,160,diesel,silver,estate,False,True,False,False,True,False,True
Renault,89667,135,diesel,black,sedan,False,False,False,False,False,False,False
BMW,147434,135,diesel,silver,suv,False,True,True,True,True,False,True
Peugeot,109195,105,diesel,white,estate,False,True,False,False,True,False,True
Citroën,50074,135,diesel,silver,sedan,False,False,False,False,True,False,True
BMW,138536,160,diesel,blue,suv,True,True,True,False,True,False,True
Citroën,204858,135,diesel,black,estate,False,True,False,False,True,False,True
Citroën,113134,137,diesel,black,hatchback,True,True,True,False,True,False,True
Citroën,165840,135,diesel,grey,sedan,False,False,True,False,False,False,True
Mercedes,132353,100,diesel,blue,hatchback,False,False,True,False,True,False,True
Mercedes,91122,100,diesel,silver,hatchback,False,True,False,False,False,False,True
Citroën,77510,120,diesel,grey,estate,False,True,False,False,False,False,True
Subaru,42318,230,diesel,grey,suv,True,True,True,True,False,False,True
Citroën,246370,105,diesel,white,hatchback,False,True,False,False,False,False,True
Renault,307914,120,diesel,black,estate,True,True,False,False,False,False,True
Renault,143633,135,diesel,white,estate,True,True,False,False,True,False,True
Toyota,62779,280,diesel,black,suv,True,True,False,False,False,False,True
Citroën,41253,230,diesel,red,estate,True,True,True,True,True,True,True
Citroën,155503,135,diesel,blue,estate,False,True,False,False,False,False,True
Audi,178291,100,diesel,brown,sedan,True,True,False,False,True,False,True
Renault,60894,230,diesel,brown,hatchback,True,False,True,True,True,True,True
Nissan,159393,160,diesel,white,suv,False,True,False,False,False,False,False
Peugeot,110683,105,diesel,black,estate,False,True,False,False,False,False,True
BMW,86736,85,diesel,black,hatchback,False,True,False,False,False,False,True
BMW,66230,135,diesel,blue,suv,True,True,False,True,True,False,True
Mercedes,225046,105,diesel,black,hatchback,True,True,False,False,False,True,True
Citroën,158909,120,diesel,blue,sedan,False,True,False,False,True,False,True
Volkswagen,88092,120,diesel,blue,hatchback,True,True,True,False,True,False,True
Toyota,35382,110,diesel,black,van,False,True,False,False,False,False,True
Citroën,161522,135,diesel,brown,sedan,False,True,False,False,False,False,True
Citroën,135491,120,diesel,black,estate,True,True,False,False,False,True,True
Renault,105886,135,diesel,white,estate,False,True,False,False,True,False,True
Audi,117082,135,diesel,black,hatchback,False,True,False,False,True,False,True
Peugeot,110913,100,diesel,grey,estate,True,True,False,False,False,False,True
Opel,11700,120,diesel,blue,hatchback,True,True,False,False,True,False,True
BMW,196501,135,diesel,silver,suv,True,True,True,True,False,True,True
Peugeot,147216,105,diesel,grey,estate,False,True,False,False,True,True,True
BMW,142955,85,diesel,brown,hatchback,False,True,False,False,False,True,True
BMW,135855,85,diesel,grey,subcompact,True,True,False,False,True,True,True
Renault,142522,120,diesel,grey,estate,True,True,False,False,False,False,True
BMW,168505,120,diesel,black,suv,True,True,True,True,True,False,True
Audi,41036,135,diesel,silver,sedan,False,False,False,False,False,False,False
Renault,183085,135,diesel,black,sedan,False,True,False,False,True,False,True
BMW,105170,120,diesel,grey,suv,True,True,True,True,True,False,True
Renault,124114,120,diesel,blue,estate,True,True,True,False,False,False,True
Citroën,98382,135,diesel,black,sedan,True,False,True,True,False,False,True
Mitsubishi,161716,210,diesel,grey,suv,True,True,False,True,True,False,True
Audi,147903,105,diesel,brown,estate,True,True,False,False,False,False,True
Audi,145172,120,diesel,grey,hatchback,True,True,True,False,False,True,True
Renault,144851,120,diesel,silver,sedan,True,True,False,False,True,False,True
Citroën,275833,120,diesel,black,estate,True,True,False,False,False,False,True
